table_id_hex	table_id_dec	archive_value	primary_wasm_func	dump_line	namespace	declaring_type_context	signature
0x21875	137333	249	2541	193785	System	IndexOutOfRangeException	public void .ctor() { }
0x21876	137334	563	48194	193788	System	IndexOutOfRangeException	public void .ctor(string message) { }
0x21877	137335	111254	48200	193791	System	IndexOutOfRangeException	internal void .ctor(SerializationInfo info, StreamingContext context) { }
0x21878	137336	563	48173	193801	System	InsufficientExecutionStackException	public void .ctor() { }
0x21879	137337	20510	48200	193804	System	InsufficientExecutionStackException	internal void .ctor(SerializationInfo info, StreamingContext context) { }
0x2187A	137338	111229	48165	193819	System	Int16	public int CompareTo(object value) { }
0x2187B	137339	4529	48165	193822	System	Int16	public int CompareTo(short value) { }
0x2187C	137340	26247	48165	193825	System	Int16	public override bool Equals(object obj) { }
0x2187E	137342	20508	24925	193831	System	Int16	public override int GetHashCode() { }
0x2187F	137343	9234	48186	193834	System	Int16	public override string ToString() { }
0x21880	137344	12880	48165	193837	System	Int16	public string ToString(IFormatProvider provider) { }
0x21881	137345	39173	48183	193840	System	Int16	public string ToString(string format, IFormatProvider provider) { }
0x21882	137346	39175	48406	193843	System	Int16	public bool TryFormat(Span<char> destination, out int charsWritten, ReadOnlySpan<char> format, IFormatProvider provider) { }
0x21883	137347	12881	48165	193846	System	Int16	public static short Parse(string s, IFormatProvider provider) { }
0x21884	137348	20509	48183	193849	System	Int16	public static short Parse(string s, NumberStyles style, IFormatProvider provider) { }
0x21885	137349	39172	48183	193852	System	Int16	private static short Parse(ReadOnlySpan<char> s, NumberStyles style, NumberFormatInfo info) { }
0x21886	137350	111195	48556	193855	System	Int16	public static bool TryParse(string s, NumberStyles style, IFormatProvider provider, out short result) { }
0x21888	137352	111226	3615	193861	System	Int16	public TypeCode GetTypeCode() { }
0x21889	137353	111222	48165	193864	System	Int16	private bool System.IConvertible.ToBoolean(IFormatProvider provider) { }
0x2188A	137354	111211	48165	193867	System	Int16	private char System.IConvertible.ToChar(IFormatProvider provider) { }
0x2188B	137355	111224	48165	193870	System	Int16	private sbyte System.IConvertible.ToSByte(IFormatProvider provider) { }
0x2188C	137356	111216	48165	193873	System	Int16	private byte System.IConvertible.ToByte(IFormatProvider provider) { }
0x2188D	137357	111205	48165	193876	System	Int16	private short System.IConvertible.ToInt16(IFormatProvider provider) { }
0x2188E	137358	111215	48165	193879	System	Int16	private ushort System.IConvertible.ToUInt16(IFormatProvider provider) { }
0x2188F	137359	111203	48165	193882	System	Int16	private int System.IConvertible.ToInt32(IFormatProvider provider) { }
0x21890	137360	111213	48165	193885	System	Int16	private uint System.IConvertible.ToUInt32(IFormatProvider provider) { }
0x21891	137361	111201	48119	193888	System	Int16	private long System.IConvertible.ToInt64(IFormatProvider provider) { }
0x21892	137362	111209	48119	193891	System	Int16	private ulong System.IConvertible.ToUInt64(IFormatProvider provider) { }
0x21893	137363	111218	48060	193894	System	Int16	private float System.IConvertible.ToSingle(IFormatProvider provider) { }
0x21894	137364	111220	48228	193897	System	Int16	private double System.IConvertible.ToDouble(IFormatProvider provider) { }
0x21895	137365	39174	48200	193900	System	Int16	private Decimal System.IConvertible.ToDecimal(IFormatProvider provider) { }
0x21896	137366	111207	48119	193903	System	Int16	private DateTime System.IConvertible.ToDateTime(IFormatProvider provider) { }
0x2189B	137371	5459	1734	193945	System	Int32	public string ToString(string format, IFormatProvider provider) { }
0x2189E	137374	12879	22842	193963	System	Int32	public static int Parse(ReadOnlySpan<char> s, NumberStyles style = 7, IFormatProvider provider) { }
0x2189F	137375	39168	48165	193969	System	Int32	public static bool TryParse(ReadOnlySpan<char> s, out int result) { }
0x218A1	137377	111174	6559	193978	System	Int32	public TypeCode GetTypeCode() { }
0x218A2	137378	111170	48165	193981	System	Int32	private bool System.IConvertible.ToBoolean(IFormatProvider provider) { }
0x218A3	137379	111162	48165	193984	System	Int32	private char System.IConvertible.ToChar(IFormatProvider provider) { }
0x218A4	137380	111172	48165	193987	System	Int32	private sbyte System.IConvertible.ToSByte(IFormatProvider provider) { }
0x218A5	137381	111165	48165	193990	System	Int32	private byte System.IConvertible.ToByte(IFormatProvider provider) { }
0x218A6	137382	111156	48165	193993	System	Int32	private short System.IConvertible.ToInt16(IFormatProvider provider) { }
0x218A7	137383	39169	48165	193996	System	Int32	private ushort System.IConvertible.ToUInt16(IFormatProvider provider) { }
0x218A8	137384	111154	48165	193999	System	Int32	private int System.IConvertible.ToInt32(IFormatProvider provider) { }
0x218A9	137385	111163	48165	194002	System	Int32	private uint System.IConvertible.ToUInt32(IFormatProvider provider) { }
0x218AA	137386	111152	48119	194005	System	Int32	private long System.IConvertible.ToInt64(IFormatProvider provider) { }
0x218AB	137387	111160	48119	194008	System	Int32	private ulong System.IConvertible.ToUInt64(IFormatProvider provider) { }
0x218AC	137388	111166	48060	194011	System	Int32	private float System.IConvertible.ToSingle(IFormatProvider provider) { }
0x218AD	137389	111168	48228	194014	System	Int32	private double System.IConvertible.ToDouble(IFormatProvider provider) { }
0x218AE	137390	39170	48200	194017	System	Int32	private Decimal System.IConvertible.ToDecimal(IFormatProvider provider) { }
0x218AF	137391	111158	48119	194020	System	Int32	private DateTime System.IConvertible.ToDateTime(IFormatProvider provider) { }
0x218B0	137392	20507	48183	194023	System	Int32	private object System.IConvertible.ToType(Type type, IFormatProvider provider) { }
0x218B1	137393	40597	48165	194038	System	Int64	public int CompareTo(object value) { }
0x218B2	137394	4528	48124	194041	System	Int64	public int CompareTo(long value) { }
0x218B3	137395	7266	48165	194044	System	Int64	public override bool Equals(object obj) { }
0x218B5	137397	7175	9032	194050	System	Int64	public override int GetHashCode() { }
0x218B6	137398	4527	48165	194059	System	Int64	public string ToString(string format) { }
0x218B7	137399	111104	48183	194062	System	Int64	public string ToString(string format, IFormatProvider provider) { }
0x218B8	137400	20506	48406	194065	System	Int64	public bool TryFormat(Span<char> destination, out int charsWritten, ReadOnlySpan<char> format, IFormatProvider provider) { }
0x218B9	137401	12878	48119	194071	System	Int64	public static long Parse(string s, IFormatProvider provider) { }
0x218BB	137403	111131	9114	194083	System	Int64	public TypeCode GetTypeCode() { }
0x218BC	137404	111127	48165	194086	System	Int64	private bool System.IConvertible.ToBoolean(IFormatProvider provider) { }
0x218BD	137405	111118	48165	194089	System	Int64	private char System.IConvertible.ToChar(IFormatProvider provider) { }
0x218BE	137406	111129	48165	194092	System	Int64	private sbyte System.IConvertible.ToSByte(IFormatProvider provider) { }
0x218BF	137407	111121	48165	194095	System	Int64	private byte System.IConvertible.ToByte(IFormatProvider provider) { }
0x218C0	137408	111112	48165	194098	System	Int64	private short System.IConvertible.ToInt16(IFormatProvider provider) { }
0x218C1	137409	111119	48165	194101	System	Int64	private ushort System.IConvertible.ToUInt16(IFormatProvider provider) { }
0x218C2	137410	111110	48165	194104	System	Int64	private int System.IConvertible.ToInt32(IFormatProvider provider) { }
0x218C3	137411	22138	48165	194107	System	Int64	private uint System.IConvertible.ToUInt32(IFormatProvider provider) { }
0x218C4	137412	111108	48119	194110	System	Int64	private long System.IConvertible.ToInt64(IFormatProvider provider) { }
0x218C5	137413	111116	48119	194113	System	Int64	private ulong System.IConvertible.ToUInt64(IFormatProvider provider) { }
0x218C6	137414	111123	48060	194116	System	Int64	private float System.IConvertible.ToSingle(IFormatProvider provider) { }
0x218C7	137415	111125	48228	194119	System	Int64	private double System.IConvertible.ToDouble(IFormatProvider provider) { }
0x218C8	137416	39166	48200	194122	System	Int64	private Decimal System.IConvertible.ToDecimal(IFormatProvider provider) { }
0x218C9	137417	111114	48119	194125	System	Int64	private DateTime System.IConvertible.ToDateTime(IFormatProvider provider) { }
0x218CC	137420	563	1601	194141	System	InvalidCastException	public void .ctor(string message) { }
0x218CD	137421	563	48200	194147	System	InvalidCastException	protected void .ctor(SerializationInfo info, StreamingContext context) { }
0x218CE	137422	20484	48200	194166	System	InvalidOperationException	protected void .ctor(SerializationInfo info, StreamingContext context) { }
0x218CF	137423	20483	48173	194176	System	InvalidProgramException	public void .ctor() { }
0x218D0	137424	563	48194	194179	System	InvalidProgramException	public void .ctor(string message) { }
0x218D1	137425	110751	48200	194182	System	InvalidProgramException	internal void .ctor(SerializationInfo info, StreamingContext context) { }
0x218D3	137427	39091	5575	194196	System	InvalidTimeZoneException	public void .ctor(string message) { }
0x218D4	137428	110750	48200	194199	System	InvalidTimeZoneException	public void .ctor(string message, Exception innerException) { }
0x218D6	137430	20304	1087	194238	System	LazyHelper	internal void .ctor(LazyState state) { }
0x218D7	137431	20305	48200	194241	System	LazyHelper	internal void .ctor(LazyThreadSafetyMode mode, Exception exception) { }
0x218D9	137433	20306	11008	194247	System	LazyHelper	internal static LazyHelper Create(LazyThreadSafetyMode mode, bool useDefaultConstructor) { }
0x218DB	137435	101436	39009	194253	System	LazyHelper	private static void .cctor() { }
0x218DD	137437	101437	8802	194472	System	Marvin	public static int ComputeHash32(ref byte data, int count, ulong seed) { }
0x218DE	137438	10157	48194	194475	System	Marvin	private static void Block(ref uint rp0, ref uint rp1) { }
0x218DF	137439	101435	48165	194478	System	Marvin	private static uint _rotl(uint value, int shift) { }
0x218E1	137441	101056	38403	194484	System	Marvin	private static void .cctor() { }
0x218E2	137442	101057	48186	194497	System	Math	public static int Abs(int value) { }
0x218E3	137443	101053	48323	194500	System	Math	public static long Abs(long value) { }
0x218E4	137444	101022	48194	194503	System	Math	public static Decimal Abs(Decimal value) { }
0x218E5	137445	101045	48384	194507	System	Math	private static void ThrowAbsOverflow() { }
0x218E6	137446	101047	48183	194510	System	Math	public static int DivRem(int a, int b, out int result) { }
0x218E7	137447	37436	48183	194513	System	Math	public static int Clamp(int value, int min, int max) { }
0x218E8	137448	101037	48274	194516	System	Math	public static double IEEERemainder(double x, double y) { }
0x218E9	137449	101035	48200	194525	System	Math	public static Decimal Max(Decimal val1, Decimal val2) { }
0x218EA	137450	101028	48200	194558	System	Math	public static Decimal Min(Decimal val1, Decimal val2) { }
0x218EB	137451	101029	48194	194588	System	Math	public static Decimal Round(Decimal d) { }
0x218EC	137452	101031	48042	194591	System	Math	public static double Round(double a) { }
0x218ED	137453	101030	47929	194594	System	Math	public static double Round(double value, int digits) { }
0x218EE	137454	37435	47929	194597	System	Math	public static double Round(double value, MidpointRounding mode) { }
0x218EF	137455	101027	48210	194603	System	Math	public static int Sign(double value) { }
0x218F0	137456	101026	48186	194606	System	Math	public static int Sign(int value) { }
0x218F2	137458	101020	3178	194612	System	Math	public static int Sign(float value) { }
0x218F4	137460	101054	8784	194618	System	Math	public static double Truncate(double d) { }
0x218F5	137461	101055	48042	194632	System	Math	public static double Abs(double value) { }
0x218F6	137462	101052	48142	194635	System	Math	public static float Abs(float value) { }
0x218F7	137463	101051	48042	194638	System	Math	public static double Acos(double d) { }
0x218F8	137464	101049	48042	194641	System	Math	public static double Asin(double d) { }
0x218F9	137465	101050	48042	194644	System	Math	public static double Atan(double d) { }
0x218FA	137466	101048	48274	194647	System	Math	public static double Atan2(double y, double x) { }
0x218FB	137467	101046	48042	194650	System	Math	public static double Ceiling(double a) { }
0x218FC	137468	101044	48042	194653	System	Math	public static double Cos(double d) { }
0x218FD	137469	101043	48042	194656	System	Math	public static double Exp(double d) { }
0x218FE	137470	101041	48042	194659	System	Math	public static double Floor(double d) { }
0x218FF	137471	101042	48042	194662	System	Math	public static double Log(double d) { }
0x21901	137473	101025	1764	194668	System	Math	public static double Pow(double x, double y) { }
0x21902	137474	101024	48042	194671	System	Math	public static double Sin(double a) { }
0x21903	137475	101023	48042	194674	System	Math	public static double Sqrt(double d) { }
0x21904	137476	101032	48042	194677	System	Math	public static double Tan(double a) { }
0x21906	137478	101066	38328	194683	System	Math	private static void .cctor() { }
0x21907	137479	101065	48267	194696	System	MathF	public static float Max(float x, float y) { }
0x21908	137480	100883	48384	194699	System	MathF	private static void .cctor() { }
0x2190A	137482	563	5096	194712	System	MemberAccessException	public void .ctor(string message) { }
0x2190B	137483	100792	48200	194715	System	MemberAccessException	protected void .ctor(SerializationInfo info, StreamingContext context) { }
0x2190C	137484	100793	48165	195009	System	MemoryExtensions	internal static bool EqualsOrdinal(ReadOnlySpan<char> span, ReadOnlySpan<char> value) { }
0x2190D	137485	19651	48165	195013	System	MemoryExtensions	internal static bool EqualsOrdinalIgnoreCase(ReadOnlySpan<char> span, ReadOnlySpan<char> value) { }
0x2190F	137487	37392	22288	195021	System	MemoryExtensions	public static int ToUpperInvariant(ReadOnlySpan<char> source, Span<char> destination) { }
0x21910	137488	100800	48183	195025	System	MemoryExtensions	public static bool EndsWith(ReadOnlySpan<char> span, ReadOnlySpan<char> value, StringComparison comparisonType) { }
0x21911	137489	100798	48194	195041	System	MemoryExtensions	public static ReadOnlySpan<char> AsSpan(string text) { }
0x21912	137490	100799	48200	195045	System	MemoryExtensions	public static ReadOnlySpan<char> AsSpan(string text, int start) { }
